d3mIndex,Company,Date,Close
24409,ibm,10/30/1992,13.911
24410,ibm,11/25/1992,13.593
24411,ibm,12/28/1992,10.765
24412,ibm,1/4/1993,10.431
24413,ibm,1/5/1993,10.162
24414,ibm,1/6/1993,9.987
24415,ibm,1/7/1993,9.777000000000001
24416,ibm,1/8/1993,9.67
24417,ibm,1/11/1993,9.929
24418,ibm,1/12/1993,10.136000000000001
24419,ibm,1/13/1993,9.929
24420,ibm,1/14/1993,10.136000000000001
24421,ibm,1/15/1993,10.037
24422,ibm,1/18/1993,10.296
24423,ibm,1/19/1993,10.06
24424,ibm,1/20/1993,9.754
24425,ibm,1/21/1993,9.645
24426,ibm,1/22/1993,10.113999999999999
24427,ibm,1/25/1993,10.162
24428,ibm,1/26/1993,10.195
24429,ibm,1/27/1993,10.322000000000001
24430,ibm,1/28/1993,10.454
24431,ibm,1/29/1993,10.714
24432,ibm,2/1/1993,10.947000000000001
24433,ibm,2/2/1993,10.838
24434,ibm,2/3/1993,10.637
24435,ibm,2/4/1993,10.687000000000001
24436,ibm,2/5/1993,10.814
24437,ibm,2/8/1993,10.997
24438,ibm,2/9/1993,11.105
24439,ibm,2/10/1993,10.873
24440,ibm,2/11/1993,10.637
24441,ibm,2/12/1993,10.555
24442,ibm,2/16/1993,10.405999999999999
24443,ibm,2/17/1993,10.504000000000001
24444,ibm,2/18/1993,10.504000000000001
24445,ibm,2/19/1993,10.504000000000001
24446,ibm,2/22/1993,10.662
24447,ibm,2/23/1993,10.637
24448,ibm,2/24/1993,10.786
24449,ibm,2/25/1993,11.183
24450,ibm,2/26/1993,11.307
24451,ibm,3/1/1993,11.388
24452,ibm,3/2/1993,11.280999999999999
24453,ibm,3/3/1993,11.49
24454,ibm,3/4/1993,11.415
24455,ibm,3/5/1993,11.49
24456,ibm,3/8/1993,11.673
24457,ibm,3/9/1993,11.784
24458,ibm,3/10/1993,11.622
24459,ibm,3/11/1993,11.415
24460,ibm,3/12/1993,11.573
24461,ibm,3/15/1993,11.439
24462,ibm,3/16/1993,11.466
24463,ibm,3/17/1993,11.341
24464,ibm,3/18/1993,11.364
24465,ibm,3/19/1993,11.183
24466,ibm,3/22/1993,11.155
24467,ibm,3/23/1993,11.280999999999999
24468,ibm,3/24/1993,10.637
24469,ibm,3/25/1993,10.504000000000001
24470,ibm,3/26/1993,10.687000000000001
24471,ibm,3/29/1993,10.765
24472,ibm,3/30/1993,10.405999999999999
24473,ibm,3/31/1993,10.58
24474,ibm,4/1/1993,10.786
24475,ibm,4/2/1993,10.947000000000001
24476,ibm,4/5/1993,10.947000000000001
24477,ibm,4/6/1993,10.814
24478,ibm,4/7/1993,10.873
24479,ibm,4/8/1993,10.454
24480,ibm,4/12/1993,10.605
24481,ibm,4/13/1993,10.27
24482,ibm,4/14/1993,10.195
24483,ibm,4/15/1993,10.136000000000001
24484,ibm,4/16/1993,10.195
24485,ibm,4/19/1993,10.245999999999999
24486,ibm,4/20/1993,10.530999999999999
24487,ibm,4/21/1993,10.222000000000001
24488,ibm,4/22/1993,10.087
24489,ibm,4/23/1993,9.929
24490,ibm,4/26/1993,10.06
24491,ibm,4/27/1993,10.06
24492,ibm,4/28/1993,10.37
24493,ibm,4/29/1993,10.162
24494,ibm,4/30/1993,10.113999999999999
24495,ibm,5/3/1993,10.245999999999999
24496,ibm,5/4/1993,10.245999999999999
24497,ibm,5/5/1993,10.27
24498,ibm,5/6/1993,10.037
24499,ibm,5/7/1993,10.113999999999999
24500,ibm,5/10/1993,10.162
24501,ibm,5/11/1993,10.162
24502,ibm,5/12/1993,9.987
24503,ibm,5/13/1993,9.879
24504,ibm,5/14/1993,9.962
24505,ibm,5/17/1993,9.902999999999999
24506,ibm,5/18/1993,10.195
24507,ibm,5/19/1993,10.322000000000001
24508,ibm,5/20/1993,10.245999999999999
24509,ibm,5/21/1993,10.06
24510,ibm,5/24/1993,10.345999999999998
24511,ibm,5/25/1993,10.48
24512,ibm,5/26/1993,10.972999999999999
24513,ibm,5/27/1993,11.074000000000002
24514,ibm,5/28/1993,10.972999999999999
24515,ibm,6/1/1993,10.814
24516,ibm,6/2/1993,11.207
24517,ibm,6/3/1993,11.207
24518,ibm,6/4/1993,11.23
24519,ibm,6/7/1993,10.873
24520,ibm,6/8/1993,10.873
24521,ibm,6/9/1993,10.997
24522,ibm,6/10/1993,10.922
24523,ibm,6/11/1993,10.922
24524,ibm,6/14/1993,10.814
24525,ibm,6/15/1993,10.37
24526,ibm,6/16/1993,10.48
24527,ibm,6/17/1993,10.322000000000001
24528,ibm,6/18/1993,10.27
24529,ibm,6/21/1993,10.245999999999999
24530,ibm,6/22/1993,10.245999999999999
24531,ibm,6/23/1993,10.113999999999999
24532,ibm,6/24/1993,10.136000000000001
24533,ibm,6/25/1993,10.345999999999998
24534,ibm,6/28/1993,10.48
24535,ibm,6/29/1993,10.27
24536,ibm,6/30/1993,10.27
24537,ibm,7/1/1993,10.245999999999999
24538,ibm,7/2/1993,10.037
24539,ibm,7/6/1993,9.754
24540,ibm,7/7/1993,9.693999999999999
24541,ibm,7/8/1993,9.693999999999999
24542,ibm,7/9/1993,9.693999999999999
24543,ibm,7/12/1993,10.012
24544,ibm,7/13/1993,9.902999999999999
24545,ibm,7/14/1993,9.855
24546,ibm,7/15/1993,9.879
24547,ibm,7/16/1993,9.4941
24548,ibm,7/19/1993,9.0774
24549,ibm,7/20/1993,8.9174
24550,ibm,7/21/1993,9.0774
24551,ibm,7/22/1993,9.0187
24552,ibm,7/23/1993,8.7847
24553,ibm,7/26/1993,8.8189
24554,ibm,7/27/1993,9.4941
24555,ibm,7/28/1993,9.151
24556,ibm,7/29/1993,9.125
24557,ibm,7/30/1993,9.2603
24558,ibm,8/2/1993,9.125
24559,ibm,8/3/1993,9.0187
24560,ibm,8/4/1993,9.2263
24561,ibm,8/5/1993,9.1021
24562,ibm,8/6/1993,9.0187
24563,ibm,8/9/1993,8.968
24564,ibm,8/10/1993,8.992
24565,ibm,8/11/1993,8.7847
24566,ibm,8/12/1993,8.6841
24567,ibm,8/13/1993,8.6595
24568,ibm,8/16/1993,8.5247
24569,ibm,8/17/1993,8.9435
24570,ibm,8/18/1993,8.892999999999999
24571,ibm,8/19/1993,8.9435
24572,ibm,8/20/1993,8.968
24573,ibm,8/23/1993,9.2263
24574,ibm,8/24/1993,9.125
24575,ibm,8/25/1993,9.151
24576,ibm,8/26/1993,9.151
24577,ibm,8/27/1993,9.1771
24578,ibm,8/30/1993,9.2845
24579,ibm,8/31/1993,9.517999999999999
24580,ibm,9/1/1993,9.545
24581,ibm,9/2/1993,9.57
24582,ibm,9/3/1993,9.517999999999999
24583,ibm,9/7/1993,9.4604
24584,ibm,9/8/1993,9.2263
24585,ibm,9/9/1993,9.2263
24586,ibm,9/10/1993,9.1021
24587,ibm,9/13/1993,9.125
24588,ibm,9/14/1993,9.0516
24589,ibm,9/15/1993,9.0774
24590,ibm,9/16/1993,9.0516
24591,ibm,9/17/1993,9.0187
24592,ibm,9/20/1993,8.7847
24593,ibm,9/21/1993,8.759
24594,ibm,9/22/1993,8.7096
24595,ibm,9/23/1993,8.7096
24596,ibm,9/24/1993,8.6841
24597,ibm,9/27/1993,8.6841
24598,ibm,9/28/1993,8.6841
24599,ibm,9/29/1993,8.6595
24600,ibm,9/30/1993,8.7332
24601,ibm,10/1/1993,9.125
24602,ibm,10/4/1993,9.204
24603,ibm,10/5/1993,9.1021
24604,ibm,10/6/1993,9.151
24605,ibm,10/7/1993,9.151
24606,ibm,10/8/1993,9.204
24607,ibm,10/11/1993,9.1771
24608,ibm,10/12/1993,9.1021
24609,ibm,10/13/1993,8.968
24610,ibm,10/14/1993,8.867
24611,ibm,10/15/1993,9.2603
24612,ibm,10/18/1993,9.151
24613,ibm,10/19/1993,9.0187
24614,ibm,10/20/1993,9.0774
24615,ibm,10/21/1993,9.3605
24616,ibm,10/22/1993,9.2603
24617,ibm,10/25/1993,9.3361
24618,ibm,10/26/1993,9.619
24619,ibm,10/27/1993,9.57
24620,ibm,10/28/1993,9.517999999999999
24621,ibm,10/29/1993,9.57
24622,ibm,11/26/1993,11.599
24623,ibm,12/28/1993,12.14
24624,ibm,1/3/1994,11.982999999999999
24625,ibm,1/4/1994,12.275
24626,ibm,1/5/1994,12.375
24627,ibm,1/6/1994,12.165
24628,ibm,1/7/1994,12.25
24629,ibm,1/10/1994,12.324000000000002
24630,ibm,1/11/1994,12.192
24631,ibm,1/12/1994,12.092
24632,ibm,1/13/1994,12.216
24633,ibm,1/14/1994,12.192
24634,ibm,1/17/1994,11.958
24635,ibm,1/18/1994,11.880999999999998
24636,ibm,1/19/1994,11.65
24637,ibm,1/20/1994,11.49
24638,ibm,1/21/1994,11.49
24639,ibm,1/24/1994,12.192
24640,ibm,1/25/1994,12.115
24641,ibm,1/26/1994,11.722999999999999
24642,ibm,1/27/1994,11.880999999999998
24643,ibm,1/28/1994,12.014000000000001
24644,ibm,1/31/1994,11.749
24645,ibm,2/1/1994,11.749
24646,ibm,2/2/1994,11.722999999999999
24647,ibm,2/3/1994,11.599
24648,ibm,2/4/1994,10.814
24649,ibm,2/7/1994,11.280999999999999
24650,ibm,2/8/1994,11.155
24651,ibm,2/9/1994,11.047
24652,ibm,2/10/1994,10.997
24653,ibm,2/11/1994,11.074000000000002
24654,ibm,2/14/1994,11.23
24655,ibm,2/15/1994,11.341
24656,ibm,2/16/1994,11.364
24657,ibm,2/17/1994,10.972999999999999
24658,ibm,2/18/1994,10.947000000000001
24659,ibm,2/22/1994,11.155
24660,ibm,2/23/1994,11.13
24661,ibm,2/24/1994,10.997
24662,ibm,2/25/1994,10.997
24663,ibm,2/28/1994,10.997
24664,ibm,3/1/1994,11.155
24665,ibm,3/2/1994,11.020999999999999
24666,ibm,3/3/1994,10.947000000000001
24667,ibm,3/4/1994,10.947000000000001
24668,ibm,3/7/1994,10.873
24669,ibm,3/8/1994,11.388
24670,ibm,3/9/1994,11.515
24671,ibm,3/10/1994,11.65
24672,ibm,3/11/1994,11.622
24673,ibm,3/14/1994,11.958
24674,ibm,3/15/1994,11.933
24675,ibm,3/16/1994,12.115
24676,ibm,3/17/1994,12.042
24677,ibm,3/18/1994,11.880999999999998
24678,ibm,3/21/1994,12.192
24679,ibm,3/22/1994,12.115
24680,ibm,3/23/1994,11.908
24681,ibm,3/24/1994,11.722999999999999
24682,ibm,3/25/1994,11.23
24683,ibm,3/28/1994,11.155
24684,ibm,3/29/1994,10.947000000000001
24685,ibm,3/30/1994,11.13
24686,ibm,3/31/1994,11.364
24687,ibm,4/4/1994,11.020999999999999
24688,ibm,4/5/1994,11.105
24689,ibm,4/6/1994,11.047
24690,ibm,4/7/1994,11.047
24691,ibm,4/8/1994,10.922
24692,ibm,4/11/1994,11.020999999999999
24693,ibm,4/12/1994,10.997
24694,ibm,4/13/1994,10.895999999999999
24695,ibm,4/14/1994,11.207
24696,ibm,4/15/1994,11.020999999999999
24697,ibm,4/18/1994,11.105
24698,ibm,4/19/1994,11.105
24699,ibm,4/20/1994,10.873
24700,ibm,4/21/1994,12.14
24701,ibm,4/22/1994,12.216
24702,ibm,4/25/1994,12.324000000000002
24703,ibm,4/26/1994,12.165
24704,ibm,4/28/1994,11.880999999999998
24705,ibm,4/29/1994,11.958
24706,ibm,5/2/1994,12.065999999999999
24707,ibm,5/3/1994,12.14
24708,ibm,5/4/1994,12.014000000000001
24709,ibm,5/5/1994,11.880999999999998
24710,ibm,5/6/1994,11.749
24711,ibm,5/9/1994,11.857000000000001
24712,ibm,5/10/1994,12.065999999999999
24713,ibm,5/11/1994,11.908
24714,ibm,5/12/1994,11.908
24715,ibm,5/13/1994,11.958
24716,ibm,5/16/1994,12.165
24717,ibm,5/17/1994,12.743
24718,ibm,5/18/1994,12.634
24719,ibm,5/19/1994,12.767999999999999
24720,ibm,5/20/1994,12.925
24721,ibm,5/23/1994,12.843
24722,ibm,5/24/1994,13.126
24723,ibm,5/25/1994,13.234000000000002
24724,ibm,5/26/1994,13.311
24725,ibm,5/27/1994,13.234000000000002
24726,ibm,5/31/1994,13.099
24727,ibm,6/1/1994,13.208
24728,ibm,6/2/1994,12.892000000000001
24729,ibm,6/3/1994,12.693
24730,ibm,6/6/1994,13.026
24731,ibm,6/7/1994,13.026
24732,ibm,6/8/1994,12.817
24733,ibm,6/9/1994,12.892000000000001
24734,ibm,6/10/1994,13.026
24735,ibm,6/13/1994,13.26
24736,ibm,6/14/1994,13.52
24737,ibm,6/15/1994,13.26
24738,ibm,6/16/1994,13.075999999999999
24739,ibm,6/17/1994,12.978
24740,ibm,6/20/1994,12.817
24741,ibm,6/21/1994,12.693
24742,ibm,6/22/1994,12.892000000000001
24743,ibm,6/23/1994,12.66
24744,ibm,6/24/1994,12.457
24745,ibm,6/27/1994,12.792
24746,ibm,6/28/1994,12.715
24747,ibm,6/29/1994,12.561
24748,ibm,6/30/1994,12.216
24749,ibm,7/1/1994,11.857000000000001
24750,ibm,7/5/1994,11.698
24751,ibm,7/6/1994,11.857000000000001
24752,ibm,7/7/1994,11.807
24753,ibm,7/8/1994,11.784
24754,ibm,7/11/1994,11.573
24755,ibm,7/12/1994,11.622
24756,ibm,7/13/1994,11.807
24757,ibm,7/14/1994,12.115
24758,ibm,7/15/1994,11.832
24759,ibm,7/18/1994,11.832
24760,ibm,7/19/1994,11.573
24761,ibm,7/20/1994,11.622
24762,ibm,7/21/1994,12.978
24763,ibm,7/22/1994,12.767999999999999
24764,ibm,7/25/1994,12.952
24765,ibm,7/26/1994,12.978
24766,ibm,7/27/1994,13.0
24767,ibm,7/28/1994,12.952
24768,ibm,7/29/1994,12.869000000000002
24769,ibm,8/1/1994,13.075999999999999
24770,ibm,8/2/1994,12.952
24771,ibm,8/3/1994,13.099
24772,ibm,8/4/1994,13.126
24773,ibm,8/5/1994,12.978
24774,ibm,8/8/1994,13.162
24775,ibm,8/9/1994,13.421
24776,ibm,8/10/1994,13.335
24777,ibm,8/11/1994,13.445
24778,ibm,8/12/1994,13.26
24779,ibm,8/15/1994,13.394
24780,ibm,8/16/1994,13.445
24781,ibm,8/17/1994,13.493
24782,ibm,8/18/1994,13.779000000000002
24783,ibm,8/19/1994,14.17
24784,ibm,8/22/1994,14.094000000000001
24785,ibm,8/23/1994,14.071
24786,ibm,8/24/1994,14.01
24787,ibm,8/25/1994,14.427999999999999
24788,ibm,8/26/1994,14.561
24789,ibm,8/29/1994,14.427999999999999
24790,ibm,8/30/1994,14.427999999999999
24791,ibm,8/31/1994,14.245999999999999
24792,ibm,9/1/1994,14.118
24793,ibm,9/2/1994,13.985999999999999
24794,ibm,9/6/1994,14.037
24795,ibm,9/7/1994,14.037
24796,ibm,9/8/1994,14.118
24797,ibm,9/9/1994,13.985999999999999
24798,ibm,9/12/1994,14.118
24799,ibm,9/13/1994,14.402000000000001
24800,ibm,9/14/1994,14.512
24801,ibm,9/15/1994,14.512
24802,ibm,9/16/1994,14.770999999999999
24803,ibm,9/19/1994,14.637
24804,ibm,9/20/1994,14.614
24805,ibm,9/21/1994,14.455
24806,ibm,9/22/1994,14.48
24807,ibm,9/23/1994,14.38
24808,ibm,9/26/1994,14.356
24809,ibm,9/27/1994,14.356
24810,ibm,9/28/1994,14.245999999999999
24811,ibm,9/29/1994,14.455
24812,ibm,9/30/1994,14.48
24813,ibm,10/3/1994,14.33
24814,ibm,10/4/1994,14.220999999999998
24815,ibm,10/5/1994,14.38
24816,ibm,10/6/1994,14.302
24817,ibm,10/7/1994,14.795
24818,ibm,10/10/1994,14.870999999999999
24819,ibm,10/11/1994,14.895
24820,ibm,10/12/1994,15.215
24821,ibm,10/13/1994,15.03
24822,ibm,10/14/1994,15.215
24823,ibm,10/17/1994,15.239
24824,ibm,10/18/1994,15.498
24825,ibm,10/19/1994,15.68
24826,ibm,10/20/1994,15.599
24827,ibm,10/21/1994,15.523
24828,ibm,10/24/1994,15.179
24829,ibm,10/25/1994,15.363
24830,ibm,10/26/1994,15.470999999999998
24831,ibm,10/27/1994,15.423
24832,ibm,10/28/1994,15.832
24833,ibm,10/31/1994,15.498
24834,ibm,11/28/1994,14.687999999999999
24835,ibm,12/28/1994,15.179
24836,ibm,1/3/1995,15.338
24837,ibm,1/4/1995,15.470999999999998
24838,ibm,1/5/1995,15.390999999999998
24839,ibm,1/6/1995,15.624
24840,ibm,1/9/1995,15.707
24841,ibm,1/10/1995,15.940999999999999
24842,ibm,1/11/1995,15.806
24843,ibm,1/12/1995,15.806
24844,ibm,1/13/1995,15.890999999999998
24845,ibm,1/16/1995,16.123
24846,ibm,1/17/1995,16.123
24847,ibm,1/18/1995,16.067
24848,ibm,1/19/1995,15.914000000000001
24849,ibm,1/20/1995,15.68
24850,ibm,1/23/1995,15.448
24851,ibm,1/24/1995,15.390999999999998
24852,ibm,1/25/1995,15.055
24853,ibm,1/26/1995,15.055
24854,ibm,1/27/1995,15.08
24855,ibm,1/30/1995,14.92
24856,ibm,1/31/1995,15.005
24857,ibm,2/1/1995,15.312999999999999
24858,ibm,2/2/1995,15.470999999999998
24859,ibm,2/3/1995,15.523
24860,ibm,2/6/1995,15.470999999999998
24861,ibm,2/7/1995,15.448
24862,ibm,2/8/1995,15.448
24863,ibm,2/9/1995,15.599
24864,ibm,2/10/1995,15.599
24865,ibm,2/13/1995,15.572000000000001
24866,ibm,2/14/1995,15.732000000000001
24867,ibm,2/15/1995,15.732000000000001
24868,ibm,2/16/1995,15.707
24869,ibm,2/17/1995,15.599
24870,ibm,2/21/1995,15.448
24871,ibm,2/22/1995,15.448
24872,ibm,2/23/1995,15.448
24873,ibm,2/24/1995,15.572000000000001
24874,ibm,2/27/1995,15.390999999999998
24875,ibm,2/28/1995,15.657
24876,ibm,3/1/1995,15.68
24877,ibm,3/2/1995,16.067
24878,ibm,3/3/1995,16.617
24879,ibm,3/6/1995,16.692
24880,ibm,3/7/1995,16.593
24881,ibm,3/8/1995,16.593
24882,ibm,3/9/1995,16.766
24883,ibm,3/10/1995,16.875
24884,ibm,3/13/1995,17.059
24885,ibm,3/14/1995,16.953
24886,ibm,3/15/1995,17.0
24887,ibm,3/16/1995,17.369
24888,ibm,3/17/1995,17.185
24889,ibm,3/20/1995,17.369
24890,ibm,3/21/1995,17.109
24891,ibm,3/22/1995,16.976
24892,ibm,3/23/1995,17.344
24893,ibm,3/24/1995,17.394000000000002
24894,ibm,3/27/1995,17.676
24895,ibm,3/28/1995,17.577
24896,ibm,3/29/1995,17.268
24897,ibm,3/30/1995,17.133
24898,ibm,3/31/1995,17.086
24899,ibm,4/3/1995,17.236
24900,ibm,4/4/1995,17.268
24901,ibm,4/5/1995,17.477
24902,ibm,4/6/1995,17.444000000000003
24903,ibm,4/7/1995,17.477
24904,ibm,4/10/1995,17.885
24905,ibm,4/11/1995,18.044
24906,ibm,4/12/1995,18.119
24907,ibm,4/13/1995,17.971
24908,ibm,4/17/1995,18.279
24909,ibm,4/18/1995,18.352999999999998
24910,ibm,4/19/1995,18.119
24911,ibm,4/20/1995,18.51
24912,ibm,4/21/1995,19.055999999999997
24913,ibm,4/24/1995,19.447
24914,ibm,4/25/1995,19.472
24915,ibm,4/26/1995,19.816
24916,ibm,4/27/1995,20.149
24917,ibm,4/28/1995,19.682000000000002
24918,ibm,5/1/1995,19.163
24919,ibm,5/2/1995,19.323
24920,ibm,5/3/1995,19.607
24921,ibm,5/4/1995,19.497
24922,ibm,5/5/1995,19.372
24923,ibm,5/8/1995,19.497
24924,ibm,5/9/1995,19.472
24925,ibm,5/10/1995,19.531
24926,ibm,5/11/1995,19.607
24927,ibm,5/12/1995,19.632
24928,ibm,5/15/1995,19.762999999999998
24929,ibm,5/16/1995,19.682000000000002
24930,ibm,5/17/1995,19.73
24931,ibm,5/18/1995,19.372
24932,ibm,5/19/1995,19.423
24933,ibm,5/22/1995,19.816
24934,ibm,5/23/1995,20.232
24935,ibm,5/24/1995,20.0
24936,ibm,5/25/1995,20.125
24937,ibm,5/26/1995,19.762999999999998
24938,ibm,5/30/1995,19.262999999999998
24939,ibm,5/31/1995,19.348
24940,ibm,6/1/1995,19.607
24941,ibm,6/2/1995,19.531
24942,ibm,6/5/1995,18.977999999999998
24943,ibm,6/6/1995,19.005
24944,ibm,6/7/1995,18.697
24945,ibm,6/8/1995,18.589000000000002
24946,ibm,6/9/1995,18.535999999999998
24947,ibm,6/12/1995,18.77
24948,ibm,6/13/1995,19.088
24949,ibm,6/14/1995,19.348
24950,ibm,6/15/1995,19.348
24951,ibm,6/16/1995,19.262999999999998
24952,ibm,6/19/1995,19.497
24953,ibm,6/20/1995,20.33
24954,ibm,6/21/1995,20.198
24955,ibm,6/22/1995,20.285
24956,ibm,6/23/1995,20.517
24957,ibm,6/26/1995,20.439
24958,ibm,6/27/1995,19.839000000000002
24959,ibm,6/28/1995,20.0
24960,ibm,6/29/1995,20.174
24961,ibm,6/30/1995,19.965
24962,ibm,7/3/1995,20.309
24963,ibm,7/5/1995,20.125
24964,ibm,7/6/1995,20.566
24965,ibm,7/7/1995,20.7
24966,ibm,7/10/1995,20.933000000000003
24967,ibm,7/11/1995,20.750999999999998
24968,ibm,7/12/1995,21.142
24969,ibm,7/13/1995,21.587
24970,ibm,7/14/1995,21.61
24971,ibm,7/17/1995,22.311
24972,ibm,7/18/1995,22.253
24973,ibm,7/19/1995,21.059
24974,ibm,7/20/1995,21.66
24975,ibm,7/21/1995,21.551
24976,ibm,7/24/1995,22.362
24977,ibm,7/25/1995,22.546
24978,ibm,7/26/1995,22.67
24979,ibm,7/27/1995,23.037
24980,ibm,7/28/1995,23.011999999999997
24981,ibm,7/31/1995,22.644000000000002
24982,ibm,8/1/1995,22.804000000000002
24983,ibm,8/2/1995,22.362
24984,ibm,8/3/1995,22.67
24985,ibm,8/4/1995,22.595
24986,ibm,8/7/1995,22.644000000000002
24987,ibm,8/8/1995,22.804000000000002
24988,ibm,8/9/1995,22.855
24989,ibm,8/10/1995,22.695999999999998
24990,ibm,8/11/1995,22.729
24991,ibm,8/14/1995,23.037
24992,ibm,8/15/1995,23.295
24993,ibm,8/16/1995,23.374000000000002
24994,ibm,8/17/1995,23.639
24995,ibm,8/18/1995,23.163
24996,ibm,8/21/1995,22.203000000000003
24997,ibm,8/22/1995,22.388
24998,ibm,8/23/1995,22.178
24999,ibm,8/24/1995,21.816999999999997
25000,ibm,8/25/1995,21.61
25001,ibm,8/28/1995,21.142
25002,ibm,8/29/1995,21.294
25003,ibm,8/30/1995,21.142
25004,ibm,8/31/1995,21.503
25005,ibm,9/1/1995,21.375999999999998
25006,ibm,9/5/1995,21.035999999999998
25007,ibm,9/6/1995,20.956999999999997
25008,ibm,9/7/1995,20.675
25009,ibm,9/8/1995,20.566
25010,ibm,9/11/1995,20.047
25011,ibm,9/12/1995,20.285
25012,ibm,9/13/1995,19.682000000000002
25013,ibm,9/14/1995,19.423
25014,ibm,9/15/1995,19.19
25015,ibm,9/18/1995,19.58
25016,ibm,9/19/1995,20.125
25017,ibm,9/20/1995,19.916
25018,ibm,9/21/1995,19.632
25019,ibm,9/22/1995,19.531
25020,ibm,9/25/1995,19.298
25021,ibm,9/26/1995,19.323
25022,ibm,9/27/1995,19.632
25023,ibm,9/28/1995,19.531
25024,ibm,9/29/1995,19.657
25025,ibm,10/2/1995,19.447
25026,ibm,10/3/1995,19.73
25027,ibm,10/4/1995,19.497
25028,ibm,10/5/1995,19.657
25029,ibm,10/6/1995,19.58
25030,ibm,10/9/1995,19.139
25031,ibm,10/10/1995,18.879
25032,ibm,10/11/1995,19.239
25033,ibm,10/12/1995,19.348
25034,ibm,10/13/1995,19.239
25035,ibm,10/16/1995,19.555999999999997
25036,ibm,10/17/1995,20.149
25037,ibm,10/18/1995,20.047
25038,ibm,10/19/1995,20.439
25039,ibm,10/20/1995,19.839000000000002
25040,ibm,10/23/1995,20.590999999999998
25041,ibm,10/24/1995,20.383
25042,ibm,10/25/1995,20.0
25043,ibm,10/26/1995,19.94
25044,ibm,10/27/1995,20.073
25045,ibm,10/30/1995,20.439
25046,ibm,10/31/1995,20.232
25047,ibm,11/28/1995,20.174
25048,ibm,12/27/1995,19.139
25049,ibm,1/2/1996,18.905
25050,ibm,1/3/1996,18.563
25051,ibm,1/4/1996,18.069000000000003
25052,ibm,1/5/1996,18.437
25053,ibm,1/8/1996,18.535999999999998
25054,ibm,1/9/1996,18.044
25055,ibm,1/10/1996,18.145
25056,ibm,1/11/1996,18.145
25057,ibm,1/12/1996,17.971
25058,ibm,1/15/1996,17.291
25059,ibm,1/16/1996,18.095
25060,ibm,1/17/1996,18.227
25061,ibm,1/18/1996,20.024
25062,ibm,1/19/1996,21.218000000000004
25063,ibm,1/22/1996,21.267
25064,ibm,1/23/1996,21.424
25065,ibm,1/24/1996,22.253
25066,ibm,1/25/1996,21.66
25067,ibm,1/26/1996,21.787
25068,ibm,1/29/1996,22.151999999999997
25069,ibm,1/30/1996,22.595
25070,ibm,1/31/1996,22.570999999999998
25071,ibm,2/1/1996,22.67
25072,ibm,2/2/1996,22.804000000000002
25073,ibm,2/5/1996,23.348000000000003
25074,ibm,2/6/1996,23.873
25075,ibm,2/7/1996,23.43
25076,ibm,2/8/1996,23.607
25077,ibm,2/9/1996,23.607
25078,ibm,2/12/1996,23.973000000000003
25079,ibm,2/13/1996,23.639
25080,ibm,2/14/1996,23.765
25081,ibm,2/15/1996,24.465999999999998
25082,ibm,2/16/1996,24.551
25083,ibm,2/20/1996,24.783
25084,ibm,2/21/1996,25.018
25085,ibm,2/22/1996,25.82
25086,ibm,2/23/1996,26.127
25087,ibm,2/26/1996,25.976
25088,ibm,2/27/1996,26.779
25089,ibm,2/28/1996,26.494
25090,ibm,2/1/1996,25.51
25091,ibm,3/1/1996,24.574
25092,ibm,3/4/1996,24.158
25093,ibm,3/5/1996,24.748
25094,ibm,3/6/1996,24.342
25095,ibm,3/7/1996,24.364
25096,ibm,3/8/1996,23.765
25097,ibm,3/11/1996,24.39
25098,ibm,3/12/1996,23.765
25099,ibm,3/13/1996,24.108
25100,ibm,3/14/1996,24.307
25101,ibm,3/15/1996,24.935
25102,ibm,3/18/1996,25.927
25103,ibm,3/19/1996,25.328000000000003
25104,ibm,3/20/1996,24.342
25105,ibm,3/21/1996,23.898000000000003
25106,ibm,3/22/1996,23.765
25107,ibm,3/25/1996,22.621
25108,ibm,3/26/1996,23.037
25109,ibm,3/27/1996,23.14
25110,ibm,3/28/1996,22.829
25111,ibm,3/29/1996,23.14
25112,ibm,4/1/1996,22.964000000000002
25113,ibm,4/2/1996,24.465999999999998
25114,ibm,4/3/1996,24.908
25115,ibm,4/4/1996,24.491
25116,ibm,4/8/1996,24.834
25117,ibm,4/9/1996,24.515
25118,ibm,4/10/1996,24.133000000000003
25119,ibm,4/11/1996,24.441999999999997
25120,ibm,4/12/1996,23.194000000000003
25121,ibm,4/15/1996,23.74
25122,ibm,4/16/1996,24.024
25123,ibm,4/17/1996,21.895
25124,ibm,4/18/1996,21.945
25125,ibm,4/19/1996,21.918000000000003
25126,ibm,4/22/1996,22.311
25127,ibm,4/23/1996,22.26
25128,ibm,4/24/1996,22.203000000000003
25129,ibm,4/25/1996,22.519000000000002
25130,ibm,4/26/1996,22.410999999999998
25131,ibm,4/29/1996,22.595
25132,ibm,4/30/1996,22.410999999999998
25133,ibm,5/1/1996,22.436999999999998
25134,ibm,5/2/1996,22.436999999999998
25135,ibm,5/3/1996,22.495
25136,ibm,5/6/1996,22.26
25137,ibm,5/7/1996,22.018
25138,ibm,5/8/1996,22.018
25139,ibm,5/9/1996,22.26
25140,ibm,5/10/1996,22.127
25141,ibm,5/13/1996,22.388
25142,ibm,5/14/1996,22.595
25143,ibm,5/15/1996,22.67
25144,ibm,5/16/1996,22.595
